Date,Point,Count
18.12.2014,Гатчина-1,5
04.09.2015,Самара-3,263
03.12.2014,Сыктывкар-4,25
13.08.2015,Гатчина-1,50
23.09.2016,Смоленск-3,71
12.02.2015,Махачкала-1,19
02.02.2013,Ухта-1,138
22.11.2015,Сыктывкар-5,48
06.07.2016,Тобольск-1,68
10.04.2016,Вологда-1,78
26.04.2015,Долгопрудный-1,232
08.10.2015,Самара-4,178
09.03.2013,Самара-1,94
07.08.2016,Ангарск-1,77
24.05.2015,Энгельс-1,49
03.04.2016,Волжский-1,93
23.09.2016,Сыктывкар-3,157
29.09.2016,Сыктывкар-2,86
16.07.2015,Сыктывкар-1,195
01.10.2016,Муром-1,69
01.04.2016,Всеволожск-1,38
04.10.2016,Абакан-1,37
05.07.2013,Сыктывкар-2,21
26.09.2013,Смоленск-1,80
06.07.2016,Долгопрудный-1,140
12.04.2014,Ульяновск-1,114
30.03.2016,Смоленск-1,193
03.03.2016,Долгопрудный-1,186
23.04.2015,Сыктывкар-5,85
27.07.2016,Ханты-Мансийск-1,45
30.09.2016,Ижевск-1,116
14.09.2015,Ульяновск-2,112
30.11.2013,Сыктывкар-3,164
16.02.2016,Ростов-на-Дону-2,95
20.05.2015,Уссурийск-1,71
19.03.2016,Челябинск-2,121
12.01.2015,Сыктывкар-1,199
19.10.2016,Сыктывкар-2,80
23.05.2016,Гатчина-2,43
06.08.2015,Смоленск-3,58
25.06.2016,Астрахань-1,55
18.10.2016,Балаково-1,36
16.09.2016,Ульяновск-2,295
07.12.2015,Новороссийск-1,75
06.06.2014,Абакан-1,88
01.07.2016,Сочи-1,195
16.07.2015,Ростов-на-Дону-1,83
20.01.2016,Москва 1-1,54
21.01.2014,Сыктывкар-2,24
13.12.2015,Реутов-1,114
22.08.2016,Шахты-1,51
01.10.2015,Муром-1,45
11.06.2016,Энгельс-1,82
31.10.2015,Саратов-1,173
05.05.2016,Челябинск-1,129
28.09.2012,Сыктывкар-2,33
13.10.2016,Троицк-1,32
26.08.2013,Челябинск-1,50
15.09.2015,Колпино-1,53
30.05.2015,Альметьевск-1,81
17.08.2016,Тольятти-1,286
09.10.2016,Реутов-1,185
06.07.2014,Сыктывкар-4,84
22.04.2014,Красноярск-1,14
08.09.2016,Тверь-1,89
10.03.2016,Новороссийск-1,82
20.05.2015,Белгород-1,68
08.05.2016,Тольятти-1,199
30.08.2015,Сыктывкар-2,116
25.04.2016,Альметьевск-1,49
14.03.2014,Челябинск-1,77
13.05.2014,Ульяновск-1,36
17.03.2016,Лобня-1,66
22.07.2015,Долгопрудный-1,129
05.12.2015,Балашиха-1,123
05.10.2014,Самара-2,230
15.06.2015,Ачинск-1,24
31.03.2016,Смоленск-1,204
06.11.2015,Альметьевск-1,105
10.12.2015,Домодедово-1,40
10.02.2015,Сыктывкар-4,47
05.09.2015,Челябинск-1,123
15.05.2016,Нижний Новгород-1,124
06.03.2016,Березники-1,163
08.08.2015,Нижнекамск-1,41
19.07.2015,Муром-1,62
10.05.2016,Волжский-1,68
10.06.2016,Железнодорожный-1,186
20.01.2016,Шахты-1,38
03.11.2015,Сыктывкар-5,65
14.10.2016,Челябинск-1,148
17.01.2016,Самара-3,281
02.01.2015,Сыктывкар-3,169
23.04.2015,Альметьевск-1,51
16.10.2015,Сыктывкар-6,5
11.05.2014,Самара-2,157
06.06.2015,Колпино-1,46
24.11.2015,Абакан-1,36
31.08.2015,Сыктывкар-3,97
31.03.2013,Сыктывкар-1,368
07.04.2016,Москва 1-1,95
15.03.2015,Ухта-1,275
28.06.2016,Нижнекамск-1,87
06.08.2016,Всеволожск-1,79
29.08.2015,Сыктывкар-1,275
07.09.2016,Ухта-2,39
29.07.2016,Сыктывкар-3,112
05.02.2016,Ангарск-1,42
15.09.2016,Самара-3,356
22.08.2015,Альметьевск-1,98
15.08.2015,Березники-1,58
13.07.2014,Красноярск-1,25
04.03.2016,Ростов-на-Дону-2,215
05.07.2013,Смоленск-1,68
14.10.2016,Москва 1-3,47
09.12.2015,Гатчина-1,51
03.05.2016,Нахабино-1,43
20.05.2015,Самара-3,175
25.10.2015,Комсомольск-на-Амуре-1,92
29.04.2016,Шахты-1,57
16.06.2016,Ухта-2,46
09.07.2016,Химки-1,190
07.03.2015,Самара-2,279
29.09.2015,Майкоп-1,62
10.09.2016,Тюмень-2,264
12.07.2013,Ухта-1,201
28.08.2015,Смоленск-2,160
25.05.2016,Вельск-1,49
06.12.2015,Самара-1,245
30.05.2016,Железнодорожный-1,78
30.07.2015,Самара-2,188
15.12.2014,Долгопрудный-1,109
19.03.2015,Ульяновск-1,39
08.10.2016,Челябинск-1,172
05.03.2016,Ачинск-1,187
14.01.2013,Ухта-1,101
07.10.2016,Петрозаводск-1,93
19.07.2016,Нижневартовск-1,75
24.09.2015,Астрахань-1,35
01.12.2015,Сыктывкар-3,66
13.01.2016,Энгельс-1,50
06.01.2015,Смоленск-1,145
11.10.2016,Волжский-1,93
21.07.2016,Ухта-2,41
24.01.2015,Ульяновск-1,133
04.10.2016,Чайковский-1,39
03.01.2014,Самара-2,141
13.06.2016,Белгород-1,79
09.10.2016,Таганрог-1,332
24.10.2015,Сыктывкар-5,46
19.04.2016,Бугульма-1,76
27.03.2016,Астрахань-1,54
01.02.2016,Железнодорожный-1,55
08.10.2016,Сыктывкар-6,10
01.08.2016,Нижний Новгород-1,92
30.08.2015,Смоленск-3,91
11.09.2016,Домодедово-1,115
01.08.2014,Ульяновск-1,87
15.11.2015,Таганрог-1,252
17.01.2016,Домодедово-1,79
29.05.2014,Самара-1,95
11.04.2016,Самара-1,172
15.03.2014,Таганрог-1,154
08.06.2016,Комсомольск-на-Амуре-1,125
10.02.2016,Всеволожск-1,29
10.08.2015,Тюмень-1,82
27.04.2016,Смоленск-1,125
01.09.2015,Сыктывкар-3,205
25.02.2016,Комсомольск-на-Амуре-1,106
08.11.2014,Белгород-1,108
17.10.2015,Чайковский-1,113
18.05.2014,Ухта-1,152
13.05.2014,Самара-1,62
08.10.2013,Самара-2,41
23.03.2016,Ленинск-Кузнецкий-1,30
24.09.2015,Вологда-1,15
17.10.2016,Самара-2,227
01.06.2016,Сыктывкар-2,157
30.10.2015,Реутов-1,79
07.10.2012,Сыктывкар-2,33
06.07.2016,Новороссийск-1,157
27.07.2015,Белгород-1,76
06.10.2016,Ульяновск-2,171
21.06.2015,Сыктывкар-2,94
29.09.2015,Абакан-1,60
22.01.2016,Железнодорожный-1,70
26.06.2016,Сарапул-1,89
23.06.2015,Альметьевск-1,72
08.08.2016,Комсомольск-на-Амуре-1,148
21.02.2016,Вологда-1,50
02.10.2015,Уссурийск-1,99
23.02.2016,Мытищи-1,116
29.09.2016,Комсомольск-на-Амуре-1,112
24.05.2015,Челябинск-1,146
14.01.2016,Королев-1,60
21.03.2016,Долгопрудный-1,174
20.01.2016,Новороссийск-1,79
02.07.2015,Гатчина-1,42
26.07.2016,Сыктывкар-4,56
17.03.2016,Белгород-1,54
19.05.2015,Сарапул-1,53
03.10.2016,Ульяновск-1,89
30.07.2016,Сыктывкар-4,104
06.08.2016,Самара-3,335
06.09.2014,Самара-2,272
20.02.2016,Ростов-на-Дону-1,317
11.03.2016,Сарапул-1,45
07.10.2016,Электросталь-1,99
03.12.2015,Уссурийск-1,93
31.08.2016,Красногорск-1,74
21.06.2015,Ростов-на-Дону-1,80
13.09.2016,Петрозаводск-1,49
30.07.2012,Сыктывкар-2,15
11.07.2016,Нижневартовск-1,54
15.07.2016,Ростов-на-Дону-1,193
31.10.2014,Абакан-1,68
06.05.2013,Белгород-1,29
01.07.2015,Октябрьский-1,95
04.04.2016,Челябинск-2,78
09.05.2014,Октябрьский-1,98
30.07.2015,Долгопрудный-1,97
20.07.2015,Самара-2,223
03.02.2016,Волжский-1,86
13.07.2016,Саратов-1,108
01.05.2016,Комсомольск-на-Амуре-1,142
10.09.2016,Вельск-1,56
19.10.2012,Сыктывкар-2,34
10.09.2016,Тобольск-1,128
04.10.2016,Москва 1-3,18
17.10.2015,Ростов-на-Дону-1,161
25.02.2016,Челябинск-1,97
16.09.2015,Махачкала-1,94
16.12.2014,Ульяновск-1,72
08.05.2016,Самара-2,379
06.08.2016,Балаково-1,91
10.03.2016,Щелково-1,16
12.07.2015,Октябрьский-1,107
15.01.2016,Ачинск-1,98
12.02.2016,Энгельс-1,75
02.11.2015,Абакан-1,37
28.09.2016,Вологда-2,31
26.04.2015,Тюмень-1,78
10.04.2016,Шахты-1,65
11.10.2015,Ангарск-1,24
24.06.2016,Белгород-1,119
10.10.2016,Нефтеюганск-1,117
15.10.2016,Ростов-на-Дону-2,283
01.07.2015,Смоленск-2,133
27.12.2015,Ухта-1,303
11.02.2016,Лобня-1,60
17.08.2015,Бугульма-1,120
21.01.2016,Комсомольск-на-Амуре-1,69
23.01.2016,Ухта-1,363
19.01.2016,Москва 1-1,34
11.06.2016,Сыктывкар-4,93
20.03.2016,Лобня-1,113
04.04.2015,Сыктывкар-2,125
18.03.2016,Железнодорожный-1,139
07.10.2015,Октябрьский-1,67
31.12.2015,Сарапул-1,44
28.02.2016,Сыктывкар-2,98
01.10.2015,Самара-3,164
01.09.2015,Смоленск-2,250
24.07.2016,Уфа-1,33
27.04.2016,Сочи-1,38
05.06.2016,Королев-1,150
19.10.2015,Белгород-1,57
26.07.2016,Новокуйбышевск-1,98
22.01.2015,Энгельс-1,45
30.09.2016,Обнинск-1,186
17.09.2016,Новочебоксарск-1,60
20.02.2016,Всеволожск-1,77
04.04.2016,Ленинск-Кузнецкий-1,27
22.09.2014,Смоленск-1,180
01.08.2016,Нижневартовск-1,53
29.05.2016,Самара-2,331
31.05.2014,Таганрог-1,143
16.12.2015,Сыктывкар-2,59
12.12.2015,Всеволожск-1,58
01.10.2015,Ульяновск-2,117
16.01.2015,Белгород-1,137
09.12.2013,Сарапул-1,38
10.06.2015,Майкоп-1,90
01.03.2016,Ростов-на-Дону-1,133
12.04.2016,Пушкино-1,34
13.10.2016,Тольятти-1,233
20.01.2016,Нижнекамск-1,66
24.10.2012,Сыктывкар-2,19
23.10.2015,Сыктывкар-1,256
07.04.2016,Сыктывкар-5,32
25.04.2015,Альметьевск-1,89
31.03.2016,Тверь-1,29
05.11.2013,Самара-2,90
20.12.2014,Сыктывкар-4,112
07.09.2016,Выборг-1,45
27.08.2016,Тюмень-1,176
13.03.2016,Майкоп-1,83
03.02.2016,Саратов-1,56
07.03.2016,Железнодорожный-1,158
31.07.2016,Пушкино-1,67
09.06.2013,Смоленск-2,16
19.07.2016,Ульяновск-1,95
16.07.2014,Сыктывкар-2,51
03.03.2016,Балаково-1,16
17.09.2015,Астрахань-1,21
18.09.2015,Чайковский-1,53
05.07.2015,Смоленск-1,107
18.10.2016,Сыктывкар-1,173
15.10.2015,Самара-2,160
03.12.2015,Ульяновск-1,92
04.09.2015,Махачкала-1,109
01.01.2016,Тюмень-1,93
12.08.2016,Тюмень-2,169
07.04.2016,Новочебоксарск-1,32
13.04.2015,Майкоп-1,64
12.08.2016,Новокуйбышевск-1,143
06.08.2016,Уфа-1,73
10.05.2016,Ростов-на-Дону-2,130
13.04.2015,Смоленск-2,91
22.04.2016,Калининград-2,109
09.11.2015,Ухта-1,85
29.12.2015,Железнодорожный-1,50
17.10.2016,Ижевск-1,87
02.01.2016,Химки-1,147
11.01.2015,Сыктывкар-2,87
15.12.2014,Таганрог-1,83
31.03.2016,Абакан-1,111
16.10.2016,Ухта-1,348
06.02.2015,Альметьевск-1,78
19.08.2016,Махачкала-2,36
29.02.2016,Тюмень-1,90
18.08.2014,Ульяновск-1,62
20.08.2014,Сыктывкар-4,63
27.06.2016,Альметьевск-1,63
16.07.2015,Сыктывкар-3,100
17.11.2015,Белгород-1,92
05.04.2016,Зеленоград-1,56
30.06.2016,Самара-2,265
03.05.2016,Одинцово-1,131
24.01.2014,Челябинск-1,81
20.06.2016,Королев-1,75
11.10.2015,Сыктывкар-5,55
20.06.2016,Самара-1,242
30.05.2014,Красноярск-1,35
22.07.2015,Сыктывкар-2,89
20.08.2015,Сыктывкар-2,79
21.08.2012,Сыктывкар-2,27
16.09.2016,Новочебоксарск-1,59
07.12.2015,Гатчина-2,51
26.09.2016,Якутск-1,70
21.12.2014,Ульяновск-1,111
28.12.2015,Сыктывкар-5,49
03.06.2016,Тверь-1,61
12.05.2013,Ухта-1,2
03.04.2016,Казань-1,74
07.06.2015,Волжский-1,79
28.09.2016,Ухта-1,179
18.07.2016,Саратов-1,129
20.03.2016,Самара-1,287
19.04.2016,Таганрог-1,149
20.06.2016,Сургут-1,183
25.06.2016,Сочи-1,158
10.02.2015,Самара-1,104
27.08.2015,Химки-1,92
04.10.2016,Ростов-на-Дону-3,80
09.08.2015,Нижневартовск-1,31
02.10.2015,Реутов-1,62
31.08.2015,Колпино-1,57
13.10.2014,Абакан-1,40
08.09.2015,Махачкала-1,74
22.11.2015,Новороссийск-1,111
16.08.2016,Всеволожск-1,74
29.11.2014,Ухта-1,304
12.10.2015,Альметьевск-1,48
10.06.2016,Ульяновск-1,133
25.11.2015,Сыктывкар-2,43
03.05.2013,Сарапул-1,58
13.10.2016,Якутск-1,70
30.07.2016,Химки-1,170
13.02.2016,Домодедово-1,112
01.05.2014,Ухта-1,217
28.03.2015,Сыктывкар-3,137
25.07.2015,Сарапул-1,89
22.01.2015,Королев-1,37
23.12.2013,Сыктывкар-2,49
15.09.2015,Махачкала-1,123
15.09.2016,Электросталь-1,65
10.10.2016,Саратов-1,126
09.03.2016,Москва 1-1,42
27.12.2014,Сыктывкар-4,111
26.09.2016,Ростов-на-Дону-1,211
05.09.2016,Абинск-1,57
27.07.2016,Тобольск-1,96
10.08.2015,Астрахань-1,14
05.09.2016,Выборг-1,53
20.10.2014,Сыктывкар-4,28
16.09.2015,Ростов-на-Дону-2,67
17.09.2016,Ижевск-1,52
12.08.2016,Калининград-2,101
28.05.2015,Сарапул-1,49
30.09.2016,Химки-1,160
21.09.2013,Смоленск-2,8
26.04.2016,Гатчина-2,28
01.02.2013,Сарапул-1,36
29.08.2015,Нижневартовск-1,38
07.06.2014,Самара-2,164
26.06.2015,Ульяновск-1,71
05.05.2016,Ухта-1,152
20.02.2015,Долгопрудный-1,260
10.04.2016,Сыктывкар-1,286
27.02.2015,Белгород-1,104
19.10.2016,Комсомольск-на-Амуре-1,120
11.08.2016,Уссурийск-1,179
28.07.2016,Химки-1,140
24.07.2016,Нижневартовск-1,83
01.07.2016,Электросталь-1,34
30.09.2016,Челябинск-2,154
25.11.2015,Реутов-1,59
03.03.2013,Сыктывкар-2,39
27.08.2013,Смоленск-2,1
23.06.2015,Химки-1,50
27.05.2016,Челябинск-2,157
13.08.2015,Сарапул-1,65
21.06.2016,Ульяновск-1,95
13.08.2014,Ульяновск-1,45
19.02.2016,Смоленск-1,205
02.10.2013,Белгород-1,39
11.01.2016,Калуга-1,57
21.05.2015,Таганрог-1,148
23.06.2016,Самара-2,275
23.11.2014,Сыктывкар-1,244
15.04.2015,Челябинск-1,110
16.04.2015,Махачкала-1,81
29.11.2015,Новороссийск-1,109
14.03.2016,Сыктывкар-4,32
17.09.2015,Домодедово-1,34
22.08.2016,Самара-2,224
06.04.2015,Тюмень-1,54
04.09.2015,Волжский-1,82
05.01.2014,Октябрьский-1,47
27.06.2016,Махачкала-1,144
20.02.2015,Тюмень-1,66
01.03.2014,Самара-2,184
23.07.2016,Махачкала-2,50
11.01.2016,Энгельс-1,35
16.05.2015,Мытищи-1,69
10.03.2016,Абакан-1,50
02.01.2016,Самара-3,296
16.06.2016,Альметьевск-1,79
05.09.2014,Красноярск-1,23
05.09.2013,Смоленск-2,1
28.11.2014,Энгельс-1,37
12.10.2013,Самара-1,128
06.04.2016,Уссурийск-1,127
16.01.2015,Майкоп-1,67
07.08.2015,Сыктывкар-2,91
19.08.2016,Вологда-1,84
10.11.2015,Гатчина-1,57
08.04.2016,Долгопрудный-1,321
15.09.2016,Бугульма-1,64
30.09.2016,Тольятти-1,414
15.04.2016,Тобольск-1,56
21.06.2016,Москва 1-1,79
25.07.2015,Ачинск-1,125
13.09.2016,Москва 1-5,77
25.05.2013,Ухта-1,194
14.09.2016,Челябинск-1,126
06.11.2012,Сарапул-1,21
07.09.2015,Махачкала-1,73
30.08.2015,Ухта-1,252
20.12.2015,Химки-1,139
13.07.2014,Сыктывкар-4,89
06.05.2016,Смоленск-2,175
27.01.2016,Майкоп-1,108
07.01.2014,Ухта-1,194
07.08.2016,Щелково-1,55
11.01.2015,Гатчина-1,11
13.06.2016,Уссурийск-1,179
16.09.2016,Махачкала-2,42
15.04.2016,Ачинск-1,120
01.09.2016,Энгельс-1,118
24.09.2016,Тверь-1,152
02.07.2015,Смоленск-1,113
09.08.2016,Шахты-1,51
25.02.2014,Октябрьский-1,46
14.06.2013,Челябинск-1,39
08.10.2016,Саратов-1,150
27.11.2015,Сыктывкар-2,100
28.03.2016,Щелково-1,21
16.06.2016,Одинцово-1,102
19.05.2014,Сыктывкар-4,33
30.09.2016,Нахабино-1,99
17.01.2015,Самара-2,304
01.03.2016,Новочебоксарск-1,29
13.04.2015,Гатчина-1,27
14.10.2013,Самара-2,34
22.04.2016,Щелково-1,49
22.09.2015,Колпино-1,59
11.10.2014,Ульяновск-2,121
02.10.2015,Ульяновск-1,75
07.04.2014,Белгород-1,59
20.06.2014,Сарапул-1,94
04.03.2016,Самара-2,421
07.09.2016,Смоленск-3,31
01.06.2016,Нефтекамск-1,108
21.05.2016,Ухта-2,106
12.07.2016,Сыктывкар-2,95
15.06.2016,Новороссийск-1,138
19.01.2016,Майкоп-1,105
26.09.2015,Ульяновск-2,171
28.10.2013,Сыктывкар-3,81
19.02.2012,Сыктывкар-1,127
15.06.2016,Уссурийск-1,113
25.01.2016,Калининград-1,86
03.07.2016,Березники-1,101
18.08.2016,Зеленокумск-1,49
23.12.2015,Энгельс-1,32
31.05.2016,Ухта-1,289
04.06.2015,Новороссийск-1,35
05.04.2014,Белгород-1,135
23.08.2016,Москва 1-5,32
25.05.2016,Сыктывкар-1,168
14.09.2016,Ульяновск-2,196
13.08.2015,Сыктывкар-1,205
21.07.2016,Сарапул-1,81
10.09.2013,Смоленск-2,3
23.06.2016,Абинск-1,62
12.05.2016,Комсомольск-на-Амуре-1,107
02.08.2016,Вологда-1,61
03.07.2016,Ачинск-1,101
31.05.2015,Махачкала-1,87
23.11.2015,Октябрьский-1,63
02.10.2016,Уфа-1,105
09.09.2016,Гатчина-1,145
13.12.2015,Долгопрудный-1,304
25.11.2015,Ростов-на-Дону-2,75
02.04.2015,Сыктывкар-2,102
25.02.2016,Одинцово-1,81
04.08.2016,Калининград-2,87
02.10.2013,Смоленск-1,74
11.04.2016,Салават-1,12
13.10.2016,Железнодорожный-1,109
15.10.2013,Челябинск-1,60
02.05.2015,Королев-1,62
10.12.2015,Зеленоград-1,26
13.09.2016,Уссурийск-1,155
23.02.2014,Самара-1,164
24.08.2016,Тольятти-1,273
10.12.2014,Абакан-1,63
04.02.2016,Мытищи-1,36
15.04.2015,Тюмень-1,52
15.08.2015,Сыктывкар-2,151
12.10.2016,Выборг-1,52
13.03.2016,Гатчина-1,78
27.08.2016,Ангарск-1,90
29.01.2016,Сарапул-1,65
12.12.2015,Таганрог-1,275
12.09.2016,Тверь-1,76
08.09.2016,Петрозаводск-1,57
26.09.2016,Октябрьский-1,63
14.10.2015,Астрахань-1,52
09.07.2016,Тюмень-1,156
25.05.2014,Ухта-1,246
16.02.2016,Ульяновск-1,70
05.09.2016,Таганрог-1,183
19.09.2015,Энгельс-1,57
26.09.2015,Смоленск-3,109
16.11.2015,Ухта-1,160
03.01.2016,Одинцово-1,109
27.08.2015,Калининград-1,52
17.09.2016,Смоленск-2,320
30.07.2013,Сыктывкар-1,282
26.09.2016,Обнинск-1,63
22.01.2016,Москва 1-1,65
17.10.2016,Сыктывкар-3,84
18.02.2015,Ульяновск-2,95
01.12.2015,Калуга-1,43
14.02.2014,Челябинск-1,132
29.08.2013,Сыктывкар-1,301
16.03.2016,Зеленоград-1,70
12.08.2015,Нижневартовск-1,34
28.05.2015,Энгельс-1,44
07.07.2015,Ульяновск-1,84
15.08.2016,Альметьевск-1,88
24.08.2016,Самара-5,125
12.06.2016,Махачкала-1,149
12.07.2013,Сарапул-1,79
06.07.2015,Сыктывкар-4,73
02.03.2012,Сыктывкар-1,153
04.06.2013,Сыктывкар-1,246
16.08.2014,Октябрьский-1,92
05.07.2016,Сыктывкар-6,5
12.08.2016,Мытищи-1,99
14.05.2013,Сыктывкар-1,246
22.02.2016,Октябрьский-1,95
25.05.2016,Смоленск-1,130
15.10.2014,Красноярск-1,16
20.06.2015,Смоленск-2,185
01.11.2014,Смоленск-1,300
15.10.2015,Октябрьский-1,77
19.05.2014,Октябрьский-1,66
04.02.2016,Железнодорожный-1,69
20.01.2016,Сыктывкар-6,1
02.04.2014,Сыктывкар-2,32
07.01.2016,Щелково-1,24
09.09.2016,Калуга-1,139
16.02.2016,Сыктывкар-1,199
13.07.2016,Зеленокумск-1,13
06.07.2016,Ростов-на-Дону-2,112
20.05.2016,Шахты-1,40
19.04.2016,Реутов-1,78
22.09.2015,Самара-2,135
18.01.2014,Сарапул-1,133
06.10.2013,Сыктывкар-1,413
15.04.2013,Смоленск-2,29
21.01.2016,Октябрьский-1,100
13.11.2015,Ульяновск-2,185
19.04.2016,Москва 1-1,71
15.12.2014,Нижнекамск-1,20
14.01.2015,Белгород-1,86
19.07.2016,Красногорск-1,54
09.07.2016,Петрозаводск-1,54
30.04.2013,Сыктывкар-2,33
03.01.2016,Сыктывкар-3,166
27.11.2015,Сыктывкар-5,35
24.08.2015,Тюмень-1,100
06.09.2015,Уссурийск-1,75
15.05.2016,Сыктывкар-1,244
17.03.2016,Всеволожск-1,38
30.07.2016,Сыктывкар-2,97
25.09.2016,Сочи-1,191
16.08.2016,Калининград-1,106
02.04.2015,Сыктывкар-5,71
30.06.2016,Ульяновск-2,219
10.09.2016,Ростов-на-Дону-3,133
06.12.2013,Смоленск-1,144
26.01.2013,Белгород-1,62
21.01.2015,Абакан-1,45
08.05.2016,Таганрог-1,328
06.07.2014,Энгельс-1,41
18.07.2016,Казань-1,90
12.04.2016,Саратов-1,91
01.07.2016,Долгопрудный-1,231
15.02.2014,Челябинск-1,105
23.01.2015,Самара-3,165
09.11.2015,Домодедово-1,41
14.02.2016,Одинцово-1,230
22.10.2013,Сыктывкар-2,38
02.10.2015,Смоленск-1,141
13.07.2014,Смоленск-1,231
21.02.2014,Ульяновск-1,116
30.08.2016,Раменское-1,37
06.03.2016,Салават-1,33
16.04.2015,Ульяновск-1,64
29.03.2016,Сыктывкар-1,149
15.03.2013,Челябинск-1,67
09.06.2016,Вельск-1,61
25.12.2015,Саратов-1,148
07.08.2015,Бугульма-1,53
30.01.2016,Долгопрудный-1,307
29.04.2016,Смоленск-1,181
16.09.2016,Москва 1-3,47
08.06.2014,Ульяновск-1,50
10.10.2016,Москва 1-1,72
07.07.2016,Сургут-1,198
24.09.2016,Астрахань-1,88
16.12.2015,Самара-2,152
14.06.2016,Щелково-1,28
10.02.2016,Сарапул-1,66
08.09.2016,Нефтекамск-1,16
27.08.2015,Челябинск-1,100
13.08.2015,Ульяновск-1,79
29.05.2014,Сыктывкар-4,44
21.05.2015,Сыктывкар-3,70
29.03.2016,Ачинск-1,97
06.06.2014,Белгород-1,94
21.07.2016,Таганрог-1,214
02.01.2015,Ухта-1,377
29.07.2014,Сыктывкар-3,98
23.09.2016,Самара-3,446
22.06.2016,Волжский-1,114
25.09.2014,Челябинск-1,82
08.08.2015,Сарапул-1,565
06.08.2015,Уссурийск-1,80
24.08.2016,Шахты-1,46
14.12.2014,Долгопрудный-1,201
23.07.2016,Гатчина-2,91
20.09.2015,Смоленск-1,130
07.03.2016,Вологда-1,44
29.08.2016,Сыктывкар-1,209
20.03.2016,Тюмень-1,165
19.01.2016,Бугульма-1,45
31.05.2016,Волжский-1,95
01.09.2016,Смоленск-3,183
06.06.2014,Смоленск-1,182
29.08.2015,Волжский-1,174
29.08.2016,Саратов-1,128
29.04.2016,Челябинск-2,166
29.02.2016,Новочебоксарск-1,23
12.03.2015,Смоленск-1,82
15.06.2016,Салават-1,35
20.07.2016,Тобольск-1,70
09.09.2014,Сарапул-1,59
10.11.2015,Ухта-1,139
31.08.2014,Ульяновск-1,69
25.02.2016,Тюмень-1,123
25.12.2015,Гатчина-1,101
27.03.2016,Салават-1,24
09.12.2012,Сыктывкар-1,371
02.08.2016,Сыктывкар-4,46
22.04.2014,Смоленск-1,92
12.08.2016,Ачинск-1,106
16.05.2016,Калининград-2,126
18.05.2014,Энгельс-1,21
28.12.2015,Саратов-1,87
09.10.2016,Комсомольск-на-Амуре-1,198
10.09.2016,Гатчина-1,180
17.10.2016,Калининград-1,99
10.06.2016,Сыктывкар-2,146
02.11.2014,Смоленск-1,291
27.11.2013,Белгород-1,45
30.09.2016,Щелково-1,78
28.03.2016,Муром-1,38
05.06.2016,Зеленоград-1,154
25.07.2015,Смоленск-3,71
03.10.2016,Ростов-на-Дону-3,64
08.01.2016,Москва 1-1,29
02.09.2014,Ульяновск-2,45
16.02.2016,Смоленск-2,184
16.06.2016,Домодедово-1,78
26.02.2015,Смоленск-2,113
09.06.2016,Новороссийск-1,125
03.08.2016,Саратов-1,98
02.10.2012,Смоленск-1,64
19.07.2016,Смоленск-1,170
19.08.2016,Красногорск-1,99
08.01.2016,Энгельс-1,68
06.12.2015,Сыктывкар-6,6
30.10.2013,Белгород-1,58
15.09.2016,Якутск-1,95
04.10.2016,Сыктывкар-5,25
25.08.2016,Ленинск-Кузнецкий-1,67
22.09.2015,Астрахань-1,33
13.03.2015,Октябрьский-1,80
02.01.2016,Махачкала-1,125
29.01.2014,Челябинск-1,56
17.10.2015,Самара-4,339
21.09.2014,Абакан-1,64
25.01.2016,Саратов-1,109
28.01.2015,Махачкала-1,7
23.05.2014,Ухта-1,303
14.06.2014,Ухта-1,190
21.07.2016,Всеволожск-1,58
30.05.2016,Тобольск-1,49
21.10.2015,Смоленск-2,106
29.09.2014,Долгопрудный-1,90
28.09.2013,Самара-2,97
27.10.2015,Энгельс-1,41
19.04.2016,Новороссийск-1,75
01.08.2015,Смоленск-2,175
12.02.2016,Смоленск-3,65
09.01.2016,Тюмень-1,153
02.02.2016,Махачкала-1,97
23.05.2012,Сыктывкар-1,139
01.10.2016,Электросталь-1,109
29.07.2016,Казань-1,142
31.07.2014,Долгопрудный-1,95
23.09.2016,Березники-1,116
23.08.2016,Нижнекамск-1,72
04.10.2016,Нефтекамск-1,25
22.04.2016,Ульяновск-1,123
23.12.2015,Калуга-1,71
16.08.2016,Ростов-на-Дону-2,139
22.07.2016,Долгопрудный-1,243
10.09.2016,Самара-1,423
18.08.2016,Электросталь-1,34
01.08.2013,Самара-1,86
17.05.2015,Таганрог-1,173
14.03.2016,Ухта-1,121
11.10.2015,Уссурийск-1,135
01.06.2016,Самара-4,230
26.11.2015,Реутов-1,63
18.10.2016,Ханты-Мансийск-1,81
03.10.2016,Махачкала-2,32
20.12.2013,Самара-1,94
07.06.2015,Смоленск-3,84
15.04.2016,Самара-2,346
08.09.2016,Нахабино-1,54
27.07.2015,Королев-1,44
20.05.2016,Самара-2,363
08.11.2015,Нахабино-1,30
09.09.2016,Тюмень-1,227
05.01.2016,Комсомольск-на-Амуре-1,141
10.03.2014,Октябрьский-1,53
28.02.2015,Смоленск-2,210
11.09.2016,Белгород-1,70
29.05.2016,Альметьевск-1,99
10.06.2015,Гатчина-1,62
03.10.2016,Вельск-1,25
16.10.2016,Ростов-на-Дону-3,146
09.10.2016,Ачинск-1,101
14.11.2012,Сарапул-1,24
16.02.2016,Одинцово-1,86
05.11.2015,Ульяновск-2,137
